crop_group,crop,category,data_year,season,extent_ha,production_t,avg_yield_t_ha,dry_rainfall_mm_total,dry_pet_mm_total,dry_max_temp_c_avg,dry_min_temp_c_avg,dry_rh_morning_pct_avg,dry_rh_evening_pct_avg,dry_bsh_per_day_avg,dry_wind_speed_kmh_avg,intermediate_rainfall_mm_total,intermediate_pet_mm_total,intermediate_max_temp_c_avg,intermediate_min_temp_c_avg,intermediate_rh_morning_pct_avg,intermediate_rh_evening_pct_avg,intermediate_bsh_per_day_avg,intermediate_wind_speed_kmh_avg,wet_rainfall_mm_total,wet_pet_mm_total,wet_max_temp_c_avg,wet_min_temp_c_avg,wet_rh_morning_pct_avg,wet_rh_evening_pct_avg,wet_bsh_per_day_avg,wet_wind_speed_kmh_avg,source_report
vegetables,Bitter gourd,Up country,2023,Annual,3426.0,35281.0,10.3,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
vegetables,Bitter gourd,Up country,2023,Maha,1948.0,19932.0,10.23,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
vegetables,Bitter gourd,Up country,2023,Yala,1478.0,15349.0,10.38,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
vegetables,Bitter gourd,Up country,2024,Annual,3483.0,35424.0,10.17,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
vegetables,Bitter gourd,Up country,2024,Maha,1898.0,18702.0,9.85,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
vegetables,Bitter gourd,Up country,2024,Yala,1585.0,16722.0,10.55,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Brinjal,Up country,2016,Annual,10296.0,127194.0,12.35,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
vegetables,Brinjal,Up country,2016,Maha,5662.0,68542.0,12.11,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
vegetables,Brinjal,Up country,2016,Yala,4634.0,58652.0,12.66,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
vegetables,Brinjal,Up country,2017,Annual,9665.0,108856.0,11.26,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
vegetables,Brinjal,Up country,2017,Maha,5650.0,61809.0,10.94,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
vegetables,Brinjal,Up country,2017,Yala,4015.0,47047.0,11.72,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
vegetables,Brinjal,Up country,2018,Annual,10834.0,129212.0,11.93,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
vegetables,Brinjal,Up country,2018,Maha,6697.0,78247.0,11.68,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
vegetables,Brinjal,Up country,2018,Yala,4137.0,50965.0,12.32,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
vegetables,Brinjal,Up country,2019,Annual,9877.0,134863.0,13.65,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
vegetables,Brinjal,Up country,2019,Maha,5499.0,67194.0,12.22,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
vegetables,Brinjal,Up country,2019,Yala,4378.0,67669.0,15.46,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
vegetables,Brinjal,Up country,2020,Annual,11109.0,141882.0,12.77,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
vegetables,Brinjal,Up country,2020,Maha,5938.0,75052.0,12.64,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
vegetables,Brinjal,Up country,2020,Yala,5171.0,66830.0,12.92,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
vegetables,Brinjal,Up country,2021,Annual,10723.0,129516.0,12.08,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
vegetables,Brinjal,Up country,2021,Maha,5915.0,70766.0,11.96,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
vegetables,Brinjal,Up country,2021,Yala,4808.0,58750.0,12.22,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
vegetables,Brinjal,Up country,2022,Annual,10772.0,128249.0,11.91,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
vegetables,Brinjal,Up country,2022,Maha,5819.0,66621.0,11.45,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
vegetables,Brinjal,Up country,2022,Yala,4953.01,61627.88,12.44,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
vegetables,Brinjal,Up country,2023,Annual,11095.0,135087.0,12.18,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
vegetables,Brinjal,Up country,2023,Maha,6485.0,80637.0,12.43,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
vegetables,Brinjal,Up country,2023,Yala,4610.0,54450.0,11.81,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
vegetables,Brinjal,Up country,2024,Annual,14383.0,124244.0,8.64,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
vegetables,Brinjal,Up country,2024,Maha,9571.0,69583.0,7.27,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
vegetables,Brinjal,Up country,2024,Yala,4812.0,54660.0,11.36,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Cabbage,,2016,Annual,4443.0,123365.0,27.77,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
vegetables,Cabbage,,2016,Maha,2559.0,65526.0,25.61,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
vegetables,Cabbage,,2016,Yala,1884.0,57839.0,30.71,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
vegetables,Cabbage,,2017,Annual,4224.0,99616.0,23.58,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
vegetables,Cabbage,,2017,Maha,2371.0,52022.0,21.94,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
vegetables,Cabbage,,2017,Yala,1853.0,47594.0,25.68,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
vegetables,Cabbage,,2018,Annual,4202.0,111141.0,26.45,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
vegetables,Cabbage,,2018,Maha,2423.0,64561.0,26.64,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
vegetables,Cabbage,,2018,Yala,1779.0,46580.0,26.19,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
vegetables,Cabbage,,2019,Annual,4153.0,116577.0,28.07,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
vegetables,Cabbage,,2019,Maha,2384.0,67356.0,28.25,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
vegetables,Cabbage,,2019,Yala,1769.0,49221.0,27.82,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
vegetables,Cabbage,,2020,Annual,4562.0,125746.0,27.57,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
vegetables,Cabbage,,2020,Maha,2287.0,62289.0,27.24,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
vegetables,Cabbage,,2020,Yala,2274.0,63457.0,27.9,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
vegetables,Cabbage,,2021,Annual,4825.0,129107.0,26.76,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
vegetables,Cabbage,,2021,Maha,2376.0,63713.0,26.81,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
vegetables,Cabbage,,2021,Yala,2449.0,65394.0,26.71,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
vegetables,Cabbage,,2022,Annual,4547.0,116662.0,25.66,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
vegetables,Cabbage,,2022,Maha,2071.0,49593.0,23.95,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
vegetables,Cabbage,,2022,Yala,2475.53,67069.09,27.09,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
vegetables,Cabbage,,2023,Annual,4342.0,100084.0,23.05,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
vegetables,Cabbage,,2023,Maha,2154.0,52310.0,24.29,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
vegetables,Cabbage,,2023,Yala,2188.0,47773.0,21.83,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
vegetables,Cabbage,,2024,Annual,4497.0,106795.0,23.75,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
vegetables,Cabbage,,2024,Maha,2281.0,58552.0,25.67,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
vegetables,Cabbage,,2024,Yala,2216.0,48242.0,21.77,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Capsicum,Up country,2016,Annual,3469.0,30433.0,8.77,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
vegetables,Capsicum,Up country,2016,Maha,1880.0,16992.0,9.04,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
vegetables,Capsicum,Up country,2016,Yala,1589.0,13441.0,8.46,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
vegetables,Capsicum,Up country,2017,Annual,3208.0,26952.0,8.4,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
vegetables,Capsicum,Up country,2017,Maha,1768.0,14999.0,8.48,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
vegetables,Capsicum,Up country,2017,Yala,1440.0,11953.0,8.3,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
vegetables,Capsicum,Up country,2018,Annual,3675.0,32307.0,8.79,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
vegetables,Capsicum,Up country,2018,Maha,2306.0,20859.0,9.04,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
vegetables,Capsicum,Up country,2018,Yala,1369.0,11448.0,8.36,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
vegetables,Capsicum,Up country,2019,Annual,3095.0,26414.0,8.53,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
vegetables,Capsicum,Up country,2019,Maha,1851.0,16281.0,8.8,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
vegetables,Capsicum,Up country,2019,Yala,1244.0,10133.0,8.15,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
vegetables,Capsicum,Up country,2020,Annual,3699.0,31509.0,8.52,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
vegetables,Capsicum,Up country,2020,Maha,2064.0,18203.0,8.82,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
vegetables,Capsicum,Up country,2020,Yala,1635.0,13306.0,8.14,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
vegetables,Capsicum,Up country,2021,Annual,3335.0,27488.0,8.24,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
vegetables,Capsicum,Up country,2021,Maha,1975.0,16373.0,8.29,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
vegetables,Capsicum,Up country,2021,Yala,1360.0,11115.0,8.17,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
vegetables,Capsicum,Up country,2022,Annual,3017.0,26100.0,8.65,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
vegetables,Capsicum,Up country,2022,Maha,1680.0,15271.0,9.09,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
vegetables,Capsicum,Up country,2022,Yala,1337.72,10829.43,8.1,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
vegetables,Capsicum,Up country,2023,Annual,3005.0,23059.0,7.67,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
vegetables,Capsicum,Up country,2023,Maha,1729.0,14397.0,8.33,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
vegetables,Capsicum,Up country,2023,Yala,1277.0,8662.0,6.78,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
vegetables,Capsicum,Up country,2024,Annual,2779.0,21174.0,7.62,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
vegetables,Capsicum,Up country,2024,Maha,1527.0,12265.0,8.03,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
vegetables,Capsicum,Up country,2024,Yala,1252.0,8909.0,7.12,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Carrot,,2016,Annual,3808.0,82037.0,21.54,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
vegetables,Carrot,,2016,Maha,2278.0,46355.0,20.35,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
vegetables,Carrot,,2016,Yala,1530.0,35682.0,23.32,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
vegetables,Carrot,,2017,Annual,3687.0,71607.0,19.42,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
vegetables,Carrot,,2017,Maha,2124.0,42474.0,20.0,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
vegetables,Carrot,,2017,Yala,1563.0,29133.0,18.64,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
vegetables,Carrot,,2018,Annual,3125.0,71051.0,22.73,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
vegetables,Carrot,,2018,Maha,1604.0,39330.0,24.52,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
vegetables,Carrot,,2018,Yala,1521.0,31721.0,20.85,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
vegetables,Carrot,,2019,Annual,3553.0,80767.0,22.73,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
